,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.13,0.31,0.12,0.98,0.5,0.22,0.36
flexpay.csv,0.25,0.53,0.92,0.28,0.26,0.49,0.63
modellus.csv,0.2,0.57,0.31,0.36,0.52,0.97,0.47
open-data-kit.csv,0.25,0.61,0.25,0.44,0.39,0.65,0.99
phet.csv,0.97,0.5,0.18,0.25,0.23,0.34,0.56
qtractor.csv,0.27,0.98,0.31,0.41,0.44,0.58,0.68
sumatrapdf.csv,0.22,0.58,0.27,0.55,0.95,0.69,0.72
