,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.16,0.55,0.14,0.95,0.71,0.79,0.94
flexpay.csv,0.2,0.5,0.99,0.24,0.2,0.44,0.58
modellus.csv,0.18,0.86,0.25,0.39,0.8,1.0,0.76
open-data-kit.csv,0.18,0.61,0.16,0.33,0.37,0.58,1.0
phet.csv,1.0,0.44,0.15,0.19,0.18,0.33,0.54
qtractor.csv,0.23,1.0,0.23,0.44,0.44,0.6,0.84
sumatrapdf.csv,0.18,0.62,0.18,0.47,0.94,0.7,0.75
