,recall,precision,pf,wins
auber.csv,0.44,0.56,0.32,6
autat.csv,0.29,0.67,0.22,12
brlcad.csv,0.87,0.57,0.88,1
delphilhlplib.csv,0.46,0.69,0.36,14
exordium.csv,0.35,0.6,0.32,7
fltk.csv,0.35,0.73,0.18,18
google-web-toolkit.csv,0.37,0.61,0.12,11
gzigzag.csv,0.32,0.54,0.19,4
irrlicht.csv,0.89,0.57,0.88,2
mimosa.csv,0.47,0.71,0.27,17
mptvseries.csv,0.24,0.67,0.09,15
ogre.csv,1.0,0.55,1.0,0
openfrag.csv,0.76,0.62,0.62,8
qdvdauthor.csv,0.51,0.55,0.45,3
qse.csv,0.5,0.62,0.37,9
sauerbraten.csv,0.27,0.62,0.17,10
toped.csv,0.45,0.6,0.47,5
truevision.csv,0.63,0.67,0.36,16
zoolib.csv,0.16,0.67,0.1,13
