,recall,precision,pf,pci_20,ifa,wins
anaxagora.csv,0.62,0.275,0.435,0.46499999999999997,3.0,15
blogentis.csv,0.20500000000000002,0.185,0.28,0.71,8.0,10
carabiner.csv,0.815,0.215,0.595,0.38,9.0,5
continuum-ide.csv,0.28,0.195,0.29000000000000004,0.75,4.0,14
emulemorph.csv,0.09,0.165,0.10500000000000001,0.775,7.0,12
free-evolution.csv,0.89,0.18,0.7,0.385,9.5,2
gtad.csv,0.31,0.305,0.18,0.67,2.0,16
htmlunit.csv,0.5,0.225,0.44999999999999996,0.435,7.0,8
jaxen.csv,0.805,0.255,0.79,0.45,9.5,6
jsr308-langtools.csv,0.855,0.15000000000000002,0.65,0.375,12.5,0
jvcl.csv,0.36,0.295,0.2,0.75,3.0,17
kaffeine.csv,0.78,0.225,0.49,0.375,5.5,11
m-m-m.csv,0.8,0.195,0.78,0.42,8.5,3
motu.csv,0.815,0.22,0.71,0.43,9.5,4
nh3d.csv,1.0,0.22999999999999998,1.0,0.4,12.5,1
sarasvati.csv,0.46499999999999997,0.22,0.295,0.62,7.5,13
taokgame.csv,0.21,0.105,0.225,0.79,9.5,7
wgs-assembler.csv,0.8049999999999999,0.255,0.5700000000000001,0.42,8.5,9
