,f1,g,recall,precision,pf,wins
anaxagora.csv,0.405,0.58,0.62,0.275,0.435,17
blogentis.csv,0.11499999999999999,0.19,0.20500000000000002,0.185,0.28,1
carabiner.csv,0.31,0.545,0.815,0.215,0.595,15
continuum-ide.csv,0.20500000000000002,0.3,0.28,0.195,0.29000000000000004,4
emulemorph.csv,0.095,0.11,0.09,0.165,0.10500000000000001,0
free-evolution.csv,0.30000000000000004,0.535,0.89,0.18,0.7,13
gtad.csv,0.245,0.355,0.31,0.305,0.18,7
htmlunit.csv,0.305,0.485,0.5,0.225,0.44999999999999996,8
jaxen.csv,0.385,0.5,0.805,0.255,0.79,11
jsr308-langtools.csv,0.245,0.4,0.855,0.15000000000000002,0.65,5
jvcl.csv,0.235,0.4,0.36,0.295,0.2,9
kaffeine.csv,0.22,0.495,0.78,0.225,0.49,14
m-m-m.csv,0.315,0.48,0.8,0.195,0.78,6
motu.csv,0.33499999999999996,0.495,0.815,0.22,0.71,12
nh3d.csv,0.365,0.0,1.0,0.22999999999999998,1.0,3
sarasvati.csv,0.265,0.49,0.46499999999999997,0.22,0.295,10
taokgame.csv,0.15,0.245,0.21,0.105,0.225,2
wgs-assembler.csv,0.33,0.5700000000000001,0.8049999999999999,0.255,0.5700000000000001,16
