,f1,g,recall,precision,pf,wins
bulmages.csv,0.20500000000000002,0.16499999999999998,0.135,0.195,0.055,0
codeblocks.csv,0.415,0.525,0.53,0.38,0.36,12
ctrlr.csv,0.30000000000000004,0.31,0.275,0.365,0.28,3
dvt.csv,0.275,0.36,0.33,0.345,0.325,4
flylinkdc.csv,0.43,0.475,0.75,0.35,0.695,10
kowari.csv,0.365,0.37,0.405,0.355,0.25,8
ldview.csv,0.41000000000000003,0.34,0.86,0.30000000000000004,0.9,5
maidsafe-dht.csv,0.435,0.46499999999999997,0.585,0.395,0.4,11
n2cms.csv,0.435,0.54,0.52,0.4,0.325,13
nuttx.csv,0.275,0.33,0.29,0.425,0.175,7
rtb-team.csv,0.16499999999999998,0.15000000000000002,0.125,0.355,0.11,2
super-tux.csv,0.39,0.41,0.755,0.33499999999999996,0.62,9
vdsf.csv,0.43,0.43,0.72,0.29,0.795,6
xbrlapi.csv,0.175,0.17,0.14,0.355,0.165,1
