,recall,precision,pf,wins
badtrinitycore.csv,0.37,0.41,0.18,5
beast-mcmc.csv,0.71,0.53,0.6,8
bscwweasel.csv,0.36,0.58,0.21,16
codeblocks.csv,0.69,0.53,0.5,12
gamestone.csv,0.21,0.5,0.15,10
iaml.csv,0.5,0.56,0.31,15
jbasic.csv,0.79,0.56,0.56,14
modplug.csv,0.93,0.51,0.92,3
pdfedit.csv,0.47,0.51,0.38,9
redshell.csv,0.59,0.36,0.67,0
sabbu.csv,0.58,0.54,0.48,11
silvertree.csv,0.8,0.52,0.73,6
t-2.csv,0.5,0.42,0.58,1
xinity.csv,0.54,0.51,0.58,4
xreal.csv,0.21,0.5,0.23,7
zabbix.csv,0.48,0.57,0.39,13
zengine.csv,0.98,0.48,0.97,2
