,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.0,1.0,0.48,0.06,0.18,0.06,0.07,0.0
geotools.csv,0.24,0.31,0.62,0.16,0.39,0.97,0.1,0.0
google-collections.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l2j.csv,0.79,0.55,0.52,0.62,0.44,0.71,0.99,0.28
mediate.csv,0.0,0.46,0.97,0.31,0.62,0.53,0.6,0.69
projectfactory.csv,0.45,0.5,0.55,0.71,0.96,0.55,0.29,0.51
st-filteredstatistics.csv,0.46,0.64,0.61,0.98,0.5,0.65,0.36,0.25
thedata.csv,0.0,0.75,0.45,0.21,0.5,0.19,0.34,1.0
