,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.96,1.0,1.0,0.98
chrysalis.csv,0.17,0.14,0.93,0.0,0.4,0.57,0.25,0.27,0.26
jahshaka.csv,0.29,0.2,0.59,0.0,0.52,0.69,0.12,0.5,0.51
jam-daq.csv,0.49,0.08,0.26,0.0,0.21,0.3,0.0,0.14,0.09
jatlas.csv,0.76,0.47,0.7,0.33,0.15,0.46,0.29,0.18,0.13
jedit.csv,0.27,0.98,0.85,1.0,0.95,1.0,0.92,0.98,0.87
open-media-library.csv,0.71,0.16,0.28,1.0,0.37,0.59,0.33,0.33,0.07
panda3d.csv,0.41,0.37,0.35,0.67,0.45,0.46,0.5,0.31,0.54
wheat.csv,0.36,0.43,0.76,0.0,0.63,0.69,0.33,0.46,0.22
