,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.65,0.71,0.9,0.76,0.41,0.67,0.55,0.81
enlightenment.csv,1.0,1.0,1.0,0.49,1.0,0.97,0.91,1.0
ildjit.csv,0.65,0.4,0.7,0.78,0.77,0.73,0.95,1.02
jfreereport.csv,0.9,0.97,0.6,0.85,0.95,0.75,0.9,1.0
lufa-lib.csv,0.81,0.74,0.64,0.64,0.75,0.71,0.45,0.71
pcsx2.csv,0.64,0.96,0.52,0.58,0.79,0.42,0.79,1.0
psycle.csv,0.49,0.91,0.71,0.7,0.63,0.6,0.79,0.78
wxjs.csv,0.96,1.0,0.93,1.0,0.97,0.97,0.99,0.21
