,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,wxjs.csv
empserver.csv,0.29,0.56,0.87,0.14,0.24,0.35,0.31,0.81
enlightenment.csv,1.0,1.0,1.0,0.33,1.0,0.97,0.91,1.0
ildjit.csv,0.46,0.2,0.24,0.26,0.61,0.23,0.07,0.2
jfreereport.csv,0.03,0.12,0.19,0.07,0.06,0.11,0.1,0.04
lufa-lib.csv,0.63,0.67,0.44,0.49,0.27,0.65,0.3,0.33
pcsx2.csv,0.12,0.24,0.41,0.44,0.79,0.34,0.77,0.09
psycle.csv,0.35,0.69,0.71,0.67,0.52,0.58,0.77,0.78
wxjs.csv,0.02,0.01,0.13,0.01,0.0,0.02,0.0,0.21
