,campsoft.csv,sevenupdate.csv,extprosys.csv,opennms.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,freewrl.csv,roller.csv,aten.csv,xfce.csv,papertoolkit.csv,glas.csv,ibatisdb.csv,soar.csv,primefaces.csv,xcf.csv,web-cat.csv
encog-cs.csv,104.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,37.0,7.0,0.0,0.0,1.0,18.0,6.0,17.0,0.0,2.0,4.0,1.0
extprosys.csv,65.0,0.0,1.0,1.0,0.0,0.0,16.0,6.0,320.0,4.0,0.0,0.0,1.0,21.0,5.0,16.0,0.0,2.0,9.0,1.0
freewrl.csv,104.0,1.0,4.0,10.0,0.0,0.0,1.0,2.0,13.0,0.0,6.0,0.0,3.0,62.0,3.0,16.0,1.0,0.0,1.0,1.0
glas.csv,46.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.0,3.0,6.0,0.0,0.0,4.0,0.0,16.0,0.0,1.0,1.0,3.0
ibatisdb.csv,104.0,0.0,5.0,2.0,0.0,1.0,0.0,29.0,29.0,3.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,4.0,0.0
japano.csv,52.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,308.0,4.0,0.0,0.0,1.0,21.0,7.0,13.0,0.0,3.0,1.0,1.0
lockss.csv,2.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,19.0,1.0,0.0,0.0,0.0,62.0,0.0,3.0,0.0,0.0,1.0,49.0
officefloor.csv,104.0,0.0,13.0,7.0,0.0,0.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,18.0,8.0,16.0,0.0,2.0,4.0,1.0
opennms.csv,104.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,43.0,3.0,2.0,0.0,1.0,62.0,1.0,8.0,0.0,2.0,0.0,49.0
papertoolkit.csv,104.0,0.0,0.0,104.0,49.0,0.0,183.0,113.0,16.0,50.0,125.0,0.0,250.0,0.0,0.0,140.0,55.0,66.0,61.0,49.0
primefaces.csv,24.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,240.0,0.0,1.0,0.0,0.0,10.0,6.0,6.0,55.0,0.0,5.0,0.0
rohxel.csv,65.0,0.0,0.0,6.0,0.0,0.0,2.0,5.0,109.0,3.0,2.0,0.0,1.0,35.0,4.0,4.0,0.0,1.0,1.0,2.0
roller.csv,104.0,0.0,7.0,0.0,1.0,0.0,1.0,5.0,211.0,50.0,0.0,0.0,1.0,3.0,2.0,17.0,55.0,0.0,2.0,1.0
sevenupdate.csv,77.0,0.0,2.0,1.0,0.0,0.0,16.0,6.0,323.0,3.0,0.0,0.0,1.0,17.0,6.0,17.0,0.0,2.0,2.0,1.0
soar.csv,20.0,0.0,2.0,5.0,0.0,0.0,14.0,2.0,33.0,3.0,1.0,0.0,2.0,62.0,0.0,10.0,0.0,0.0,3.0,3.0
web-cat.csv,104.0,0.0,0.0,10.0,0.0,0.0,3.0,4.0,120.0,4.0,0.0,0.0,2.0,62.0,5.0,11.0,0.0,2.0,3.0,0.0
xcf.csv,104.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,97.0,1.0,0.0,0.0,1.0,6.0,6.0,14.0,0.0,3.0,0.0,3.0
xfce.csv,58.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,106.0,1.0,0.0,0.0,0.0,19.0,1.0,11.0,2.0,0.0,6.0,0.0
