,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.0,0.04,0.03,0.07,0.1,0.07,0.21,0.3
anaxagora.csv,0.23,0.19,0.13,0.15,0.0,0.03,0.07,0.15
botsnscouts.csv,0.19,0.57,0.33,0.0,0.11,0.07,0.07,0.39
emisview.csv,0.19,0.0,0.57,0.15,0.06,0.12,0.14,0.14
matrex.csv,0.13,0.4,0.63,0.37,0.05,0.0,0.29,0.09
mediaportal.csv,0.45,0.21,0.93,0.3,0.81,0.8,0.79,0.0
mediate.csv,0.1,0.15,0.0,0.19,0.07,0.11,0.14,0.23
ontopia.csv,0.87,0.81,0.53,0.78,0.76,0.73,0.0,0.8
