,f1,g,recall,precision,pf,wins
atlc.csv,0.41,0.49,0.73,0.32499999999999996,0.6699999999999999,8
boost-sandbox.csv,0.395,0.5,0.575,0.33,0.52,7
clamav.csv,0.42,0.575,0.58,0.46499999999999997,0.315,17
co-ode-owl-plugins.csv,0.41,0.435,0.475,0.415,0.38,9
etherboot.csv,0.24,0.125,0.375,0.355,0.24,0
freebios.csv,0.355,0.445,0.455,0.27,0.5800000000000001,1
frogatto.csv,0.49,0.55,0.74,0.42000000000000004,0.675,15
glelite.csv,0.49,0.345,0.945,0.345,0.86,6
jasperreports.csv,0.45,0.38,0.8,0.33,0.75,4
konversation.csv,0.33999999999999997,0.315,0.275,0.5,0.185,5
miranda-icq.csv,0.435,0.52,0.55,0.44,0.46499999999999997,13
olap-navigator.csv,0.4,0.5,0.505,0.36,0.4,10
pclasses.csv,0.33499999999999996,0.45999999999999996,0.435,0.405,0.195,11
plato.csv,0.46499999999999997,0.235,0.965,0.315,0.94,2
re2c.csv,0.4,0.34,0.33,0.405,0.36,3
rebecca-aiml.csv,0.485,0.58,0.61,0.43,0.475,16
tzod.csv,0.435,0.5449999999999999,0.54,0.445,0.505,12
wxcrp.csv,0.44499999999999995,0.54,0.725,0.42000000000000004,0.645,14
