,kaffeine.csv,alembik.csv,co-ode-owl-plugins.csv,jmonkeyengine.csv,onotoa.csv,e-bio-flow.csv,ogrehg.csv,jaxlib.csv,chaperon.csv,nodal.csv,xpontus.csv,aten.csv,papertoolkit.csv,free-evolution.csv,jmule.csv
alembik.csv,1.0,0.68,0.12,0.5,0.73,0.46,0.66,0.2,0.0,0.0,0.0,1.0,0.1,0.33,1.0
chaperon.csv,0.96,0.5,0.07,0.29,0.95,0.26,0.43,0.0,0.5,0.37,0.02,1.0,0.05,0.18,0.48
co-ode-owl-plugins.csv,0.95,0.43,0.57,0.26,0.83,0.38,0.4,0.06,0.03,0.33,0.01,1.0,0.06,0.3,1.0
e-bio-flow.csv,1.0,0.49,0.12,0.53,0.82,0.6,0.61,0.08,0.0,0.24,0.03,1.0,0.17,0.43,0.5
free-evolution.csv,0.96,0.48,0.14,0.27,0.81,0.35,0.47,0.04,0.27,0.42,0.01,1.0,0.0,0.35,0.52
jaxlib.csv,1.0,0.38,0.35,0.4,0.84,0.33,0.59,0.4,0.05,0.23,0.02,1.0,0.03,0.33,0.6
jmonkeyengine.csv,0.83,0.27,0.13,0.48,0.82,0.36,0.42,0.11,0.09,0.25,0.0,0.99,0.1,0.22,0.29
jmule.csv,0.89,0.49,0.18,0.27,0.78,0.41,0.45,0.04,0.03,0.3,0.02,1.0,0.07,0.29,0.83
kaffeine.csv,0.98,0.5,0.13,0.35,0.77,0.41,0.42,0.04,0.1,0.28,0.02,1.0,0.07,0.24,0.55
nodal.csv,0.89,0.33,0.1,0.21,0.82,0.45,0.41,0.0,0.12,0.56,0.0,1.0,0.0,0.16,0.56
ogrehg.csv,1.0,0.45,0.21,0.33,0.86,0.37,0.62,0.04,0.07,0.22,0.0,0.99,0.1,0.4,0.33
onotoa.csv,1.0,0.35,0.57,0.4,0.9,0.34,0.4,0.0,0.0,0.42,0.0,1.0,0.0,0.28,0.0
papertoolkit.csv,1.0,0.53,0.17,0.3,0.88,0.29,0.49,0.05,0.33,0.27,0.01,1.0,0.21,0.4,0.47
