,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.58,0.78,0.55,0.51,0.52,0.76,0.61,0.04,0.56,0.53,0.74,0.81,0.6,0.66,0.73,0.51,0.47,0.76,0.65,0.63
decidr.csv,0.73,0.53,0.58,0.61,0.68,0.58,0.72,0.57,0.7,0.87,0.01,0.82,0.57,0.77,0.78,0.79,0.57,0.65,0.67,0.64
elmo.csv,1.0,0.2,1.0,0.97,0.96,1.0,0.91,0.96,0.95,1.0,0.99,1.0,0.98,0.93,0.99,0.94,0.98,1.0,0.93,0.93
gpac.csv,0.63,0.68,0.57,0.65,0.65,0.6,0.64,0.7,0.66,0.54,0.59,0.04,0.58,0.88,0.59,0.6,0.47,0.72,0.84,0.68
img-browse-sort.csv,0.61,0.63,0.62,0.53,0.49,0.66,0.51,0.61,0.6,0.63,0.64,0.73,0.66,0.86,0.59,0.55,0.32,0.0,0.69,0.67
jajuk.csv,0.4,0.55,0.47,0.01,0.46,0.56,0.62,0.57,0.43,0.39,0.48,0.68,0.52,0.82,0.51,0.52,0.51,0.46,0.68,0.62
ktc.csv,0.02,0.73,0.56,0.46,0.59,0.61,0.72,0.67,0.49,0.66,0.62,0.73,0.6,0.49,0.58,0.56,0.41,0.64,0.53,0.67
nativeclient.csv,0.59,0.58,0.58,0.54,0.58,0.68,0.54,0.57,0.56,0.58,0.74,0.61,0.52,0.48,0.64,0.64,0.74,0.71,0.88,0.02
neoengine.csv,0.76,0.96,0.03,0.66,0.52,0.83,1.0,0.79,0.63,0.98,0.61,0.67,0.81,0.75,0.72,0.83,0.82,0.84,0.58,0.77
nicepress.csv,0.81,1.0,0.75,0.83,0.67,0.77,0.94,0.81,0.68,0.03,0.84,0.74,0.76,1.0,0.75,0.59,0.77,0.93,0.71,0.9
omseek.csv,0.86,1.0,0.96,0.79,0.83,0.88,0.89,0.92,0.95,0.82,0.7,0.83,0.87,0.73,0.82,0.09,0.7,0.77,0.64,0.99
rosegarden.csv,0.45,0.75,0.56,0.56,0.42,0.75,0.95,0.73,0.07,0.56,0.61,0.67,0.66,0.67,0.61,0.68,0.47,0.78,0.57,0.78
sigil.csv,0.47,0.81,0.61,0.48,0.56,0.56,0.52,0.59,0.66,0.62,0.63,0.88,0.89,0.62,0.58,0.64,0.02,0.47,0.83,0.9
smarttag.csv,0.38,1.01,0.57,0.61,0.78,0.53,0.66,0.67,0.4,0.39,0.58,0.81,0.53,0.03,0.54,0.57,0.61,0.59,0.71,0.82
sylpheed-claws.csv,0.55,1.03,0.53,0.49,0.66,0.54,0.47,0.54,0.53,0.57,0.69,0.55,0.04,0.7,0.55,0.55,0.67,0.7,0.68,0.72
tango-cs.csv,0.57,1.0,0.69,0.71,0.9,0.78,0.76,0.84,0.56,0.67,0.87,0.86,0.64,0.87,0.55,0.66,0.83,0.83,0.13,0.78
vapor.csv,0.6,1.0,0.76,0.73,0.84,0.04,0.96,0.78,0.84,0.83,0.78,0.75,0.83,0.7,0.61,0.74,0.61,0.92,0.54,0.97
xemeiah.csv,0.5,0.64,0.57,0.52,0.6,0.69,0.7,0.69,0.44,0.44,0.64,0.66,0.66,0.8,0.03,0.61,0.53,0.61,0.73,0.75
zorannt.csv,0.85,0.92,0.84,0.9,0.09,0.75,0.72,0.87,0.72,0.84,0.75,0.69,0.85,0.95,0.75,0.77,0.83,0.79,0.97,0.8
zscreen.csv,0.51,0.59,0.62,0.76,0.65,0.63,0.04,0.63,0.69,0.56,0.61,0.94,0.85,0.79,0.64,0.61,0.49,0.57,0.67,0.55
