,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.72,0.68,0.0,0.88,0.86,0.89,0.24,0.75,0.7
jicarilla.csv,0.0,0.0,0.88,0.0,0.0,0.0,0.03,0.45,0.04
optalgtoolkit.csv,0.76,0.59,0.58,0.81,0.14,0.68,0.59,0.98,0.53
oscarmcmaster.csv,0.62,0.59,0.12,0.94,0.29,0.47,0.16,0.59,0.47
ossim.csv,0.29,0.16,0.18,0.81,0.0,0.47,0.57,0.55,0.26
projectts.csv,0.69,0.43,0.06,0.69,0.86,0.74,0.46,0.09,0.57
sabbu.csv,0.72,0.57,0.03,0.62,0.71,0.05,0.49,0.14,0.66
vxl.csv,0.71,0.35,0.85,0.38,0.29,0.26,0.59,0.59,0.45
zact.csv,0.57,0.19,0.88,0.81,0.86,0.32,0.73,0.7,0.4
