,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,72.0,0.0,0.0,3.0,0.0,2.0,0.0,77.0,0.0
buddata-ebxml-registry.csv,55.0,0.0,2.0,26.0,11.0,10.0,7.0,11.0,0.0
continuum-ide.csv,72.0,0.0,91.0,4.0,2.0,0.0,1.0,77.0,0.0
gtad.csv,0.0,59.0,91.0,0.0,0.0,55.0,1.0,77.0,70.0
htmlunit.csv,72.0,0.0,4.0,0.0,1.0,1.0,1.0,7.0,0.0
jsr308-langtools.csv,25.0,0.0,18.0,2.0,0.0,7.0,7.0,0.0,0.0
kaffeine.csv,54.0,0.0,2.0,24.0,11.0,10.0,5.0,9.0,1.0
stemkit.csv,72.0,0.0,2.0,1.0,49.0,0.0,2.0,0.0,0.0
taokgame.csv,72.0,0.0,0.0,276.0,49.0,55.0,10.0,77.0,0.0
