,recall,precision,pf,wins
bibletime.csv,0.755,0.495,0.48,1
decidr.csv,0.485,0.505,0.325,4
doomlegacy.csv,0.82,0.49,0.63,0
elmo.csv,0.02,0.44,0.005,2
gpac.csv,0.395,0.555,0.22,10
illumination.csv,0.21,0.495,0.14500000000000002,6
img-browse-sort.csv,0.47,0.625,0.28,13
ktc.csv,0.425,0.69,0.16,17
neoengine.csv,0.605,0.59,0.315,11
nicepress.csv,0.445,0.6,0.2,15
omseek.csv,0.13,0.59,0.04,14
pi-qmc.csv,0.625,0.515,0.43,3
rosegarden.csv,0.485,0.615,0.245,16
sigil.csv,0.475,0.5,0.265,8
smarttag.csv,0.415,0.525,0.30000000000000004,7
sylpheed-claws.csv,0.53,0.535,0.345,9
xemeiah.csv,0.5549999999999999,0.58,0.26,12
zscreen.csv,0.555,0.51,0.35,5
