,recall,precision,pf,pci_20,ifa,wins
abbot.csv,0.97,0.32,0.94,0.45,1.0,1
aufs.csv,0.38,0.5,0.42,0.7,1.0,10
bulmages.csv,0.11,0.3,0.13,0.41,1.0,0
coot.csv,0.52,0.33,0.62,0.61,1.0,3
emono.csv,0.75,0.39,0.73,0.53,1.0,6
extprosys.csv,0.64,0.46,0.56,0.5,1.0,7
freelords.csv,0.71,0.39,0.68,0.4,1.0,2
jnode.csv,0.05,0.4,0.08,0.77,1.0,8
jruby.csv,0.75,0.35,0.58,0.47,1.0,5
jsecurity.csv,0.25,0.5,0.17,0.75,1.0,12
matrex.csv,0.16,0.47,0.08,0.82,0.0,14
officefloor.csv,0.31,0.52,0.25,0.59,1.0,9
projectfactory.csv,0.15,0.31,0.09,0.75,0.0,13
taverna.csv,0.29,0.5,0.23,0.72,1.0,11
vxl.csv,0.62,0.32,0.45,0.51,1.0,4
