,recall,precision,pf,wins
doomlegacy.csv,0.71,0.425,0.51,3
gamestone.csv,0.18,0.58,0.13,9
gbif-providertoolkit.csv,0.035,0.875,0.0,11
heekscad.csv,0.545,0.43000000000000005,0.4,6
igarden.csv,0.235,0.665,0.09,10
levent.csv,0.185,0.495,0.11499999999999999,8
libmesh.csv,0.16999999999999998,0.35,0.245,2
openmsx.csv,0.44999999999999996,0.43999999999999995,0.37,4
pnotepad.csv,0.895,0.41500000000000004,0.755,0
quark.csv,0.0,0.0,0.0,1
tango-cs.csv,0.43,0.45499999999999996,0.355,5
xcsoar.csv,0.48,0.445,0.275,7
