,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.16,0.45,0.67,0.33,0.45,0.39,0.35,0.0,0.25
exordium.csv,0.0,0.1,0.44,0.0,0.19,0.06,0.19,0.0,0.33
flexpay.csv,0.57,0.77,0.67,0.83,0.0,0.72,0.2,0.83,0.38
mptvseries.csv,0.11,0.0,0.0,0.12,0.09,0.03,0.09,0.17,0.26
openmsx.csv,0.45,0.48,0.33,0.5,0.67,0.0,0.73,1.0,0.86
qtractor.csv,0.16,0.23,0.22,0.0,0.18,0.18,0.13,0.0,0.65
synergyspace.csv,0.3,0.19,0.44,0.33,0.26,0.23,0.0,0.17,0.72
tango-cs.csv,0.14,0.06,0.11,0.12,0.18,0.23,0.18,0.33,0.0
toped.csv,0.52,0.13,0.0,0.33,0.3,0.17,0.27,0.0,0.41
