,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.96,0.91,0.0,0.96,0.95
nabu-library.csv,0.78,0.86,1.03,0.84,0.01
pcgen.csv,0.8,0.05,0.77,0.7,0.92
selenium.csv,0.04,0.47,0.72,0.48,0.63
tolven.csv,0.9,0.59,1.0,0.11,0.96
