,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.09,0.18,1.0,0.09,0.09
nabu-library.csv,0.56,0.36,0.16,0.29,0.99
pcgen.csv,0.32,0.97,0.28,0.37,0.14
selenium.csv,0.97,0.61,0.38,0.53,0.5
tolven.csv,0.18,0.51,0.0,0.94,0.08
