,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.58,0.12,1.0,0.73,0.1,0.13,0.57,0.6
apolloplayer.csv,0.45,0.62,1.0,0.33,0.5,0.87,0.71,0.8
k3d.csv,0.13,0.04,0.0,0.4,0.04,0.73,0.0,0.2
kowari.csv,0.66,0.33,0.0,0.8,0.37,0.4,0.57,0.4
redshell.csv,0.24,0.33,0.0,0.0,0.78,0.77,0.57,0.4
rtb-team.csv,0.03,0.33,0.0,0.73,0.14,0.03,0.14,0.2
xreal.csv,0.08,0.17,0.0,0.33,0.23,0.37,0.29,1.0
