,recall,precision,pf,pci_20,ifa,wins
crux-framework.csv,0.33999999999999997,0.3,0.305,0.67,1.5,8
exl.csv,0.7,0.345,0.46499999999999997,0.475,6.5,1
ildjit.csv,0.095,0.215,0.135,0.815,3.5,7
konversation.csv,0.625,0.375,0.32999999999999996,0.56,2.0,9
ltp.csv,0.505,0.32999999999999996,0.58,0.5800000000000001,4.0,4
mcmc-jags.csv,0.905,0.445,0.62,0.44,3.0,6
micomt.csv,0.825,0.47,0.605,0.455,3.5,5
migen.csv,0.66,0.5,0.255,0.535,1.5,13
moviesandbox.csv,0.635,0.43,0.26,0.75,2.0,15
nebuladevice.csv,0.47,0.22,0.56,0.54,2.0,3
opengs.csv,0.49,0.5,0.255,0.62,1.0,14
openxava.csv,0.495,0.305,0.38,0.46499999999999997,4.0,2
passwordsafe.csv,0.72,0.565,0.45,0.505,3.0,11
phonon-vlc-mplayer.csv,0.76,0.595,0.41000000000000003,0.44999999999999996,1.5,12
sepgsql.csv,0.555,0.5549999999999999,0.195,0.5800000000000001,1.0,16
tcl.csv,0.5700000000000001,0.25,0.81,0.505,6.5,0
unflobtactical.csv,0.625,0.44,0.32,0.595,3.0,10
