,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.14,0.15,0.1,0.0,0.02,0.2
foursquared.csv,0.08,0.03,0.15,0.22,0.0,0.18
ifmo-game-1.csv,0.31,0.18,0.24,0.2,0.42,0.38
micomt.csv,0.48,0.47,0.63,0.96,0.19,0.72
voms.csv,0.4,0.24,0.88,0.26,0.03,0.7
