,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.35,0.58,1.0,0.66,0.57,0.56,0.88,0.5
decidr.csv,0.43,0.33,0.44,0.35,0.69,0.43,0.4,0.82,0.38
glas.csv,0.52,0.36,0.7,0.37,0.67,0.44,0.53,0.73,0.57
hatari.csv,0.46,0.37,0.65,0.36,0.71,0.47,0.52,0.57,0.43
ltp.csv,0.42,0.31,0.45,0.43,0.8,0.43,0.48,0.48,0.35
net-snmp.csv,0.65,0.4,0.56,0.3,0.65,0.35,0.46,0.55,0.4
opde.csv,0.45,0.32,0.45,0.59,0.69,0.43,0.0,0.8,0.5
powerfolder-.csv,0.5,0.57,0.64,0.34,0.61,0.41,0.51,0.54,0.44
tcl.csv,0.37,0.28,0.41,0.33,0.71,0.37,0.67,0.47,0.4
