,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,1.0,0.63,0.66,0.96,0.85,0.52,0.61,0.83,0.95
decidr.csv,1.0,0.67,1.0,0.71,1.0,0.84,0.84,0.33,0.79
glas.csv,0.62,0.71,0.49,0.77,0.85,0.76,0.66,0.44,0.47
hatari.csv,0.69,0.6,0.44,0.79,0.83,0.62,0.81,0.84,0.78
ltp.csv,0.8,0.72,0.84,0.61,0.49,0.75,0.73,0.91,0.79
net-snmp.csv,0.41,0.56,0.59,0.84,0.8,0.78,0.8,0.95,0.9
opde.csv,1.0,0.67,1.0,0.52,1.0,0.68,1.0,0.56,0.89
powerfolder-.csv,0.63,0.41,0.51,0.83,0.83,0.75,0.76,0.75,0.8
tcl.csv,0.86,0.87,0.83,0.97,0.73,0.8,0.43,0.88,0.92
