,recall,precision,pf,pci_20,ifa,wins
apertium.csv,0.1,0.47,0.16,0.56,1.0,8
badtrinity-zero.csv,0.68,0.29,0.64,0.45,2.0,3
betoffice.csv,0.75,0.33,0.82,0.54,3.0,4
exordium.csv,0.47,0.53,0.25,0.61,1.0,11
fltk.csv,0.71,0.36,0.38,0.53,5.0,5
gabel.csv,0.35,0.5,0.16,0.75,2.0,10
genoviz.csv,0.18,0.5,0.05,0.8,0.0,12
irrlicht.csv,1.0,0.3,1.0,0.39,5.0,0
nug.csv,0.78,0.31,0.78,0.51,3.0,2
rezilla.csv,0.39,0.31,0.5,0.54,3.0,1
toped.csv,0.66,0.31,0.68,0.55,2.0,6
xmemcached.csv,0.74,0.41,0.76,0.53,1.0,7
zoolib.csv,0.59,0.39,0.33,0.65,1.0,9
