,f1,g,recall,precision,pf,wins
apertium.csv,0.17,0.12,0.1,0.47,0.16,0
badtrinity-zero.csv,0.38,0.52,0.68,0.29,0.64,7
betoffice.csv,0.47,0.37,0.75,0.33,0.82,5
exordium.csv,0.44,0.51,0.47,0.53,0.25,12
fltk.csv,0.42,0.57,0.71,0.36,0.38,11
gabel.csv,0.31,0.39,0.35,0.5,0.16,8
genoviz.csv,0.22,0.21,0.18,0.5,0.05,4
irrlicht.csv,0.46,0.0,1.0,0.3,1.0,1
nug.csv,0.43,0.31,0.78,0.31,0.78,3
rezilla.csv,0.4,0.34,0.39,0.31,0.5,2
toped.csv,0.42,0.5,0.66,0.31,0.68,6
xmemcached.csv,0.52,0.54,0.74,0.41,0.76,9
zoolib.csv,0.44,0.58,0.59,0.39,0.33,10
