,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,1.0,1.0,0.17,0.91,0.64,0.18,0.65,0.72,0.18
ipfilter.csv,0.45,0.12,0.19,0.94,0.58,0.2,1.0,0.75,0.39
mesa3d.csv,0.6,0.16,0.15,0.96,0.5,0.94,1.0,0.6,0.38
nassp.csv,0.68,0.38,1.0,0.89,0.51,0.35,0.83,0.61,1.0
rockbox.csv,0.64,0.18,0.32,1.0,0.58,0.28,0.79,0.61,0.94
soar.csv,0.48,0.07,0.19,0.93,1.0,0.19,0.88,0.66,0.4
super-tux.csv,0.53,0.13,0.21,1.0,1.0,0.21,0.71,0.59,0.37
tencompetence.csv,0.44,0.11,0.08,1.0,0.53,0.23,1.0,0.99,0.56
utgb.csv,1.0,0.2,0.33,0.98,0.5,0.23,0.0,0.54,0.25
