,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.0,0.0,0.33,0.8,0.16,0.46,0.42,0.25,0.44
ipfilter.csv,0.9,0.82,0.76,0.8,0.6,0.84,0.0,0.55,0.72
mesa3d.csv,0.26,0.32,0.24,0.2,0.2,0.02,0.0,0.39,0.16
nassp.csv,0.19,0.07,0.0,0.2,0.8,0.17,0.05,0.28,0.0
rockbox.csv,0.26,0.39,0.37,0.0,0.44,0.35,0.26,0.36,0.03
soar.csv,0.35,0.36,0.57,0.4,0.0,0.45,0.11,0.57,0.38
super-tux.csv,0.65,1.0,1.0,0.0,0.0,1.0,1.0,0.54,1.0
tencompetence.csv,0.58,0.21,0.24,0.0,0.6,0.23,0.0,0.01,0.12
utgb.csv,0.0,0.23,0.43,0.2,0.76,0.81,0.0,0.3,0.19
