,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.5,0.98,0.78,0.89,0.91,0.91,0.91,0.99,0.94
ipfilter.csv,0.47,0.49,0.47,0.63,0.44,0.55,0.43,0.52,0.5
mesa3d.csv,0.55,0.7,0.85,0.96,0.8,0.9,0.89,0.93,0.88
nassp.csv,0.53,0.97,0.75,0.89,0.29,0.62,0.83,0.93,0.0
rockbox.csv,0.55,0.44,0.44,0.5,0.35,0.43,0.42,0.45,0.44
soar.csv,0.95,0.92,0.56,0.97,0.57,0.79,0.94,0.69,0.8
super-tux.csv,0.35,0.39,0.36,0.44,0.67,0.45,0.37,0.42,0.45
tencompetence.csv,0.69,0.99,0.92,0.6,0.38,0.99,0.88,0.62,0.67
utgb.csv,0.54,0.78,0.5,0.47,0.42,0.44,0.0,0.75,0.88
