,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.07,0.9,0.29,0.35,0.27,0.39,0.36,0.39,0.19
ipfilter.csv,0.31,0.45,0.49,0.46,0.6,0.44,1.0,0.77,0.58
mesa3d.csv,0.38,0.45,0.2,0.28,0.19,0.86,0.24,0.36,0.19
nassp.csv,0.42,0.36,1.0,0.1,0.46,0.38,0.13,0.29,0.06
rockbox.csv,0.44,0.57,0.66,0.38,0.49,0.53,0.45,0.35,0.9
soar.csv,0.33,0.2,0.48,0.32,0.92,0.41,0.35,0.56,0.45
super-tux.csv,0.56,0.0,0.0,1.0,0.12,0.0,0.0,0.44,0.0
tencompetence.csv,0.4,0.2,0.1,0.49,0.51,0.29,0.2,1.0,0.3
utgb.csv,1.0,0.42,0.76,0.6,0.47,0.52,0.0,0.23,0.13
