,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.32,0.63,0.59,0.54,0.67,0.71,0.54,0.95,0.42
exordium.csv,0.84,0.58,0.9,0.61,0.49,0.26,0.23,0.07,0.47
flexpay.csv,0.68,0.26,0.45,0.54,0.45,0.8,0.15,0.5,0.22
mptvseries.csv,0.47,0.74,0.51,0.36,0.36,0.26,0.19,0.05,0.4
openmsx.csv,1.0,0.47,0.78,0.61,0.64,0.57,0.35,0.55,0.16
qtractor.csv,0.89,0.68,0.8,0.79,0.52,0.32,0.31,0.09,0.38
synergyspace.csv,0.21,0.42,0.1,0.21,0.57,0.23,0.65,0.09,0.29
tango-cs.csv,0.26,0.47,0.67,0.64,0.66,0.6,0.58,0.2,0.49
toped.csv,0.79,0.74,0.78,0.57,0.73,0.45,0.85,0.82,0.8
