,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.36,0.6,0.55,0.56,0.58,0.38,0.38,0.96,0.45
exordium.csv,0.82,0.59,0.74,0.64,0.52,0.3,0.27,0.09,0.47
flexpay.csv,0.57,0.26,0.37,0.5,0.49,0.53,0.18,0.53,0.26
mptvseries.csv,0.51,0.74,0.56,0.41,0.4,0.3,0.23,0.06,0.44
openmsx.csv,0.09,0.47,0.35,0.52,0.56,0.59,0.39,0.38,0.19
qtractor.csv,0.83,0.66,0.69,0.78,0.54,0.35,0.35,0.11,0.42
synergyspace.csv,0.25,0.45,0.12,0.24,0.53,0.27,0.66,0.11,0.32
tango-cs.csv,0.3,0.51,0.69,0.64,0.58,0.52,0.51,0.24,0.51
toped.csv,0.55,0.64,0.82,0.58,0.41,0.46,0.54,0.46,0.53
