,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.75,0.61,0.69,0.57,0.71,0.92,0.95,0.05,0.66
exordium.csv,0.31,0.55,0.56,0.43,0.61,0.76,0.8,0.95,0.77
flexpay.csv,0.73,1.05,0.95,0.78,0.6,0.79,0.9,0.6,0.82
mptvseries.csv,0.58,0.37,0.5,0.66,0.68,0.75,0.82,0.95,0.67
openmsx.csv,0.98,0.76,0.91,0.77,0.72,0.54,0.73,0.95,0.85
qtractor.csv,0.37,0.52,0.59,0.33,0.6,0.78,0.74,0.92,0.68
synergyspace.csv,0.83,0.68,0.91,0.84,0.73,0.78,0.44,0.91,0.83
tango-cs.csv,0.74,0.57,0.4,0.52,0.69,0.76,0.78,0.81,0.63
toped.csv,0.78,0.64,0.22,0.57,0.89,0.76,0.8,0.85,0.79
