,recall,precision,pf,wins
bdbbasic.csv,0.585,0.5800000000000001,0.3,13
brlcad.csv,0.225,0.565,0.165,12
genoviz.csv,0.12,0.78,0.01,17
gnupdate.csv,0.615,0.515,0.365,8
google-gears.csv,0.79,0.43,0.815,1
konversation.csv,0.535,0.5549999999999999,0.335,11
linux-ntfs.csv,0.495,0.43,0.41,5
linuxsh.csv,0.225,0.485,0.165,7
modplug.csv,0.925,0.445,0.85,3
nativeclient.csv,0.71,0.56,0.46,9
ogre.csv,0.585,0.33999999999999997,0.56,2
openfrag.csv,0.78,0.5349999999999999,0.45999999999999996,10
projecteqemu.csv,0.58,0.6299999999999999,0.3,14
qse.csv,0.405,0.69,0.22,15
sandiaportals.csv,0.765,0.48,0.49,6
sauerbraten.csv,0.99,0.435,0.98,0
turbotrader-bos.csv,0.52,0.6499999999999999,0.10500000000000001,16
xapian.csv,0.745,0.515,0.655,4
