,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.89,0.94,0.48,0.82,0.78,0.89,0.9,0.06,0.75
jicarilla.csv,0.92,0.9,0.05,1.0,1.0,0.85,0.84,0.91,0.9
optalgtoolkit.csv,0.57,0.62,0.74,0.63,0.47,0.05,0.5,0.66,0.8
oscarmcmaster.csv,0.74,0.74,0.81,0.94,1.02,0.93,0.92,0.9,0.06
ossim.csv,0.85,1.0,1.0,0.25,1.0,1.0,0.97,1.0,0.96
projectts.csv,0.49,0.73,0.96,0.52,0.68,0.7,0.05,0.83,0.76
sabbu.csv,0.02,0.77,0.91,0.52,0.65,0.68,0.79,0.88,0.59
vxl.csv,1.02,0.08,0.53,0.93,1.02,0.9,0.65,0.62,0.94
zact.csv,0.97,1.0,1.0,1.0,0.0,1.0,1.0,0.92,0.91
