,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.89,0.94,0.27,0.76,0.76,0.81,0.89,0.06,0.67
jicarilla.csv,0.06,0.1,0.05,0.06,0.09,0.13,0.04,0.0,0.21
optalgtoolkit.csv,0.41,0.53,0.38,0.6,0.37,0.0,0.3,0.5,0.56
oscarmcmaster.csv,0.26,0.58,0.19,0.05,0.18,0.26,0.04,0.17,0.01
ossim.csv,0.11,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.01
projectts.csv,0.24,0.57,0.22,0.5,0.61,0.29,0.0,0.44,0.44
sabbu.csv,0.0,0.36,0.03,0.36,0.64,0.26,0.44,0.17,0.51
vxl.csv,0.67,0.02,0.43,0.31,0.22,0.06,0.48,0.44,0.28
zact.csv,0.02,0.0,0.03,0.02,0.0,0.06,0.0,0.11,0.31
