,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,1.0,12.0,2.0,0.0,0.0,8.0,1.0,0.0
enlightenment.csv,0.0,3.0,0.0,0.0,2.0,19.0,3.0,1.0
ffigo.csv,0.0,7.0,0.0,0.0,1.0,97.0,0.0,1.0
ildjit.csv,1.0,0.0,18.0,0.0,1.0,97.0,0.0,0.0
jfreereport.csv,5.0,11.0,0.0,0.0,2.0,25.0,2.0,0.0
psycle.csv,0.0,10.0,1.0,0.0,4.0,31.0,0.0,0.0
wikipediardware.csv,0.0,4.0,2.0,1.0,1.0,36.0,6.0,0.0
wxjs.csv,0.0,125.0,1341.0,530.0,68.0,0.0,119.0,51.0
