,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.14,0.47,0.37,0.32,0.0,0.37,0.3,0.21
enlightenment.csv,0.37,0.49,0.56,0.0,0.67,0.34,0.27,0.29
ffigo.csv,0.25,0.44,0.4,0.34,0.55,0.21,0.0,0.36
ildjit.csv,0.01,0.0,0.14,0.02,0.06,0.03,0.02,0.0
jfreereport.csv,0.65,0.55,0.0,0.42,0.52,0.33,0.66,0.57
psycle.csv,0.01,0.69,0.77,0.67,0.79,0.74,0.45,0.5
wikipediardware.csv,0.43,0.71,0.99,0.81,1.0,0.87,0.75,0.07
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
