,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.25,0.21,0.48,0.47,0.97,0.5,0.41,0.42
enlightenment.csv,0.55,0.59,0.72,0.97,0.47,0.38,0.5,0.34
ffigo.csv,0.33,0.55,0.58,0.49,0.61,0.0,0.97,0.39
ildjit.csv,0.03,0.93,0.07,0.03,0.03,0.0,0.01,0.03
jfreereport.csv,0.4,0.72,0.88,0.33,0.33,0.5,0.43,0.39
psycle.csv,0.98,0.83,0.83,0.74,0.69,0.62,0.63,0.63
wikipediardware.csv,0.72,0.69,1.0,0.87,1.0,1.0,0.84,0.97
wxjs.csv,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0
