,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.77,0.12,0.16,0.67,1.0,0.11,0.7,0.84
enlightenment.csv,0.74,0.26,0.16,1.0,0.44,0.09,0.76,0.76
ffigo.csv,0.72,0.27,0.18,0.67,0.55,0.0,1.0,0.75
ildjit.csv,0.86,1.0,0.07,0.62,0.33,0.0,0.5,1.0
jfreereport.csv,0.54,0.28,0.99,0.52,0.41,0.12,0.53,0.65
psycle.csv,0.99,0.26,0.14,0.61,0.49,0.07,0.71,0.77
wikipediardware.csv,0.76,0.22,0.13,0.6,0.52,0.09,0.66,0.97
wxjs.csv,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
