,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.86,0.62,0.62,0.63,0.54,0.51,0.59,0.53
enlightenment.csv,0.52,0.43,0.47,0.54,0.38,0.62,0.5,0.65
ffigo.csv,0.67,0.56,0.55,0.59,0.47,0.84,0.46,0.55
ildjit.csv,0.86,0.93,0.99,0.92,0.67,0.67,0.5,0.0
jfreereport.csv,0.74,0.65,0.99,0.8,0.62,0.82,0.68,0.74
psycle.csv,0.49,0.42,0.43,0.44,0.35,0.43,0.37,0.52
wikipediardware.csv,0.44,0.37,0.42,0.43,0.41,0.4,0.37,0.45
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0
