,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.18,0.21,0.0,0.0,0.08,0.1,0.14,0.0
apolloplayer.csv,0.34,0.42,1.0,0.53,0.35,0.47,0.57,0.2
k3d.csv,0.61,0.08,0.0,0.0,0.04,0.53,0.0,0.0
kowari.csv,0.29,0.12,0.0,0.13,0.05,0.27,0.0,0.0
redshell.csv,0.97,1.0,1.0,1.0,1.0,0.97,1.0,1.0
rtb-team.csv,0.0,0.25,0.0,0.73,0.04,0.0,0.14,0.0
xreal.csv,0.0,0.08,0.0,0.33,0.08,0.23,0.14,0.4
