,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.53,0.35,0.67,0.51,0.63,0.5,0.47,0.3,0.55
ikvm.csv,0.45,0.6,0.73,0.83,0.9,0.93,0.54,0.75,0.88
lazarus-ccr.csv,0.58,0.64,0.55,0.53,0.52,0.54,0.39,0.45,0.43
les-indemodables.csv,0.36,0.55,0.63,0.66,0.52,0.59,0.84,0.73,0.82
metacosm.csv,0.35,0.47,0.62,0.78,0.77,0.59,0.53,0.33,0.5
micomt.csv,0.59,0.74,0.63,0.97,0.92,0.47,0.9,0.67,0.55
ontomorphtab.csv,0.49,0.42,0.43,0.59,0.45,0.44,0.41,0.6,0.39
tradelink.csv,0.83,0.78,0.67,0.95,0.91,0.7,0.95,0.0,0.0
xuggle.csv,0.83,0.71,0.57,0.97,0.75,0.67,0.46,0.43,0.88
