,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,carabiner.csv,free-evolution.csv,jfreechart.csv
anaxagora.csv,1105.0,99.0,16032.0,1983.0,96.5,197.5,294.0,89.5,1971.5,1722.5,99.0,890.5,2210.0,95.5,193.0,285.5,238.5,97.5,274.5,3718.0
blogentis.csv,1258.0,99.0,198.0,913.0,98.5,288.0,193.0,184.0,1819.0,712.0,99.0,356.0,2408.5,95.5,292.0,165.0,946.0,255.0,1129.0,1931.0
carabiner.csv,678.0,99.0,10414.5,1412.0,98.5,517.0,292.0,184.0,3514.5,1783.0,97.5,1079.0,2592.5,224.5,292.0,188.0,291.5,96.5,1315.0,3090.5
continuum-ide.csv,45.5,99.0,990.0,365.0,176.0,185.0,95.5,184.0,695.5,467.0,97.5,444.5,434.0,92.5,193.0,245.5,1332.5,127.0,363.0,1777.0
emulemorph.csv,0.0,44.5,260.0,928.5,98.5,287.5,294.0,0.0,24.0,355.5,104.5,1276.0,853.5,323.0,174.5,186.5,385.5,1295.0,562.5,1922.0
free-evolution.csv,388.5,99.0,198.0,1095.5,94.5,98.5,292.0,184.0,2359.5,1347.0,99.0,273.5,2043.5,291.5,193.0,285.5,1103.5,97.5,749.0,4818.5
gtad.csv,93.5,99.0,8538.0,417.5,46.5,98.5,292.0,73.5,1181.0,1183.5,188.0,178.0,1224.5,92.5,95.5,285.5,646.0,272.5,484.0,1601.5
htmlunit.csv,93.5,99.0,9200.0,536.0,88.5,98.5,292.0,73.5,1255.0,2071.0,97.5,466.5,2395.0,92.5,95.5,285.5,289.5,97.5,357.0,3514.5
jaxen.csv,678.0,99.0,198.0,909.0,98.5,98.5,294.0,88.5,1162.0,2718.5,99.0,459.5,4012.5,190.0,292.0,285.5,487.5,293.0,463.0,3990.0
jsr308-langtools.csv,678.0,347.0,0.0,0.0,98.5,197.5,294.0,97.5,2961.5,2892.0,0.0,1454.0,0.0,95.5,193.0,285.5,487.5,196.5,1220.5,2272.0
jvcl.csv,93.5,189.0,99.0,698.0,46.5,98.5,292.0,97.5,1166.5,991.5,188.0,550.0,1299.0,73.5,95.5,158.0,192.0,96.5,218.5,2587.5
kaffeine.csv,383.0,92.5,7682.0,1788.5,98.5,197.5,193.0,97.5,2381.0,1915.5,99.0,896.0,3107.5,291.5,193.0,285.5,291.5,181.0,1226.5,2821.0
m-m-m.csv,863.5,287.5,99.0,1598.5,88.5,197.5,292.0,97.5,3284.0,2804.5,97.5,1454.0,2123.5,367.0,193.0,285.5,389.0,196.5,267.5,1533.0
motu.csv,93.5,99.0,198.0,1890.5,96.5,1782.0,294.0,97.5,2938.0,428.5,99.0,1454.0,1853.5,194.0,88.5,354.0,486.5,97.5,456.5,4827.5
nh3d.csv,678.0,99.0,99.0,0.0,98.5,197.5,294.0,97.5,4002.5,2892.0,97.5,1454.0,91.0,288.5,292.0,285.5,487.5,196.5,1315.0,4960.5
sarasvati.csv,93.5,93.5,10074.0,1800.0,88.5,197.5,492.0,184.0,1756.5,1124.5,99.0,1352.5,1183.5,191.0,91.5,447.5,510.0,97.5,939.5,1344.5
taokgame.csv,287.5,79.5,0.0,964.5,46.5,197.5,194.5,88.5,106.0,1981.0,190.0,542.0,1687.5,88.5,235.5,93.5,389.0,97.5,85.5,912.5
wgs-assembler.csv,93.5,92.5,12038.0,1885.5,88.5,98.5,292.0,89.5,1726.0,1404.0,99.0,809.5,1303.0,191.0,95.5,188.0,192.0,96.5,357.0,1865.0
