,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.44,0.27,0.37,0.72,2.5,7
baadengine.csv,0.9550000000000001,0.28500000000000003,0.785,0.375,4.5,2
bnetd.csv,0.76,0.33499999999999996,0.645,0.475,2.0,9
impala.csv,0.35,0.29,0.25,0.6699999999999999,3.5,4
jaxen.csv,0.8300000000000001,0.36,0.685,0.48,3.0,8
jgameai.csv,0.08,0.22999999999999998,0.20500000000000002,0.87,6.0,1
jparsec.csv,0.8049999999999999,0.305,0.73,0.43,2.5,3
motu.csv,0.63,0.36,0.515,0.435,2.0,10
vars-redux.csv,0.62,0.31,0.49,0.47,2.0,6
werx.csv,0.995,0.305,0.985,0.39,5.0,0
wishmaster.csv,0.18,0.39,0.135,0.7849999999999999,2.0,11
xreal.csv,0.07,0.245,0.11,0.88,3.0,5
zealos.csv,0.26,0.385,0.165,0.83,2.0,12
