,f1,g,recall,precision,pf,wins
all-plasm.csv,0.315,0.47,0.44,0.27,0.37,6
baadengine.csv,0.405,0.46,0.9550000000000001,0.28500000000000003,0.785,9
bnetd.csv,0.39,0.5,0.76,0.33499999999999996,0.645,10
impala.csv,0.22499999999999998,0.38,0.35,0.29,0.25,4
jaxen.csv,0.45999999999999996,0.5700000000000001,0.8300000000000001,0.36,0.685,12
jgameai.csv,0.08,0.08,0.08,0.22999999999999998,0.20500000000000002,0
jparsec.csv,0.41000000000000003,0.46499999999999997,0.8049999999999999,0.305,0.73,8
motu.csv,0.345,0.42000000000000004,0.63,0.36,0.515,7
vars-redux.csv,0.355,0.5700000000000001,0.62,0.31,0.49,11
werx.csv,0.46499999999999997,0.07,0.995,0.305,0.985,2
wishmaster.csv,0.20500000000000002,0.21,0.18,0.39,0.135,3
xreal.csv,0.11,0.085,0.07,0.245,0.11,1
zealos.csv,0.275,0.30000000000000004,0.26,0.385,0.165,5
