,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,1.0,1.0,0.97,1.0,1.0,1.0,1.0,0.0
carabiner.csv,0.63,0.68,0.73,0.62,0.97,0.5,0.64,0.06,0.72
dvt.csv,0.75,0.0,0.76,0.71,0.79,0.9,1.0,0.92,1.02
flylinkdc.csv,0.03,0.74,0.76,0.92,0.71,0.88,0.86,0.91,0.81
jsr308-langtools.csv,0.46,0.64,0.38,0.58,0.59,0.0,0.78,0.6,0.4
rtb-team.csv,0.54,0.92,0.0,0.65,0.81,0.8,0.62,0.73,1.05
stemkit.csv,0.97,1.01,0.69,0.89,1.01,1.0,0.0,0.95,0.88
unimrcp.csv,0.54,0.9,0.87,0.58,0.07,0.44,0.57,0.82,0.84
utgb.csv,0.9,0.77,0.87,0.11,0.8,0.62,0.68,0.92,0.83
