,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.21,0.5,0.27,0.0,0.49,0.05,0.08
flylegacy.csv,0.7,0.4,0.0,0.57,0.66,0.32,0.64
jguard.csv,0.74,0.6,0.45,0.84,0.49,0.0,0.25
mob-sen-plat.csv,0.37,0.0,0.36,0.28,0.41,0.41,0.31
raygina.csv,0.02,0.15,0.41,0.39,0.17,0.23,0.26
upp-mirror.csv,0.16,0.1,0.18,0.28,0.0,0.11,0.25
wishmaster.csv,0.16,0.6,0.32,0.15,0.29,0.2,0.0
