,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.8,0.57,0.65,0.43,0.48,0.74,0.47,0.3,0.53
exordium.csv,0.76,0.75,0.56,0.83,0.99,0.95,0.89,0.67,0.61
flexpay.csv,0.79,0.5,0.59,0.65,0.99,0.75,0.96,0.39,0.47
mptvseries.csv,0.55,0.58,0.48,0.55,0.63,0.81,0.73,0.67,0.55
openmsx.csv,0.53,0.48,0.35,0.51,0.51,0.67,0.64,0.33,0.44
qtractor.csv,0.45,0.59,0.41,0.52,0.56,0.74,0.61,0.75,0.4
synergyspace.csv,0.58,0.86,0.43,0.88,0.61,0.97,0.92,0.83,0.66
tango-cs.csv,0.6,0.88,0.5,0.8,0.64,0.8,0.66,0.83,0.6
toped.csv,0.61,0.46,0.33,0.43,0.54,0.55,0.53,0.83,0.69
