,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.5,0.33,0.85,0.62,0.21,0.41,0.28,1.0,0.42
exordium.csv,1.0,0.5,0.88,0.83,0.36,0.5,0.11,1.0,0.45
flexpay.csv,0.21,0.41,0.83,0.42,1.0,0.44,0.17,0.97,0.42
mptvseries.csv,0.45,1.0,0.9,0.59,0.22,0.53,0.3,1.0,0.45
openmsx.csv,0.27,0.39,0.88,0.56,0.19,0.97,0.2,0.87,0.37
qtractor.csv,0.41,0.47,0.94,1.0,0.22,0.35,0.32,1.0,0.46
synergyspace.csv,0.32,0.57,0.89,0.75,0.18,0.53,1.0,0.83,0.39
tango-cs.csv,0.28,0.25,0.96,0.53,0.22,0.45,0.18,1.0,1.0
toped.csv,0.27,0.5,1.0,0.52,0.18,0.39,0.29,0.83,0.39
