,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.07,0.18,1.0,0.14,0.23
nabu-library.csv,0.65,0.42,0.2,0.43,1.0
pcgen.csv,0.12,1.0,0.09,0.43,0.1
selenium.csv,0.98,0.33,0.32,0.68,0.22
tolven.csv,0.25,0.55,0.14,0.97,0.1
