,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.33,0.26,1.0,0.18,0.72
nabu-library.csv,0.49,0.37,0.14,0.23,0.96
pcgen.csv,0.58,1.0,0.29,0.47,0.62
selenium.csv,1.0,0.46,0.16,0.43,0.65
tolven.csv,0.6,0.75,0.21,1.0,0.48
