,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.92,0.97,0.86,0.96,0.97
nabu-library.csv,0.48,0.67,0.59,0.59,0.56
pcgen.csv,0.92,0.53,0.93,0.65,0.94
selenium.csv,0.51,0.77,0.64,0.45,0.68
tolven.csv,0.8,0.5,0.72,0.58,0.81
