,recall,precision,pf,pci_20,ifa,wins
bacnet.csv,0.5700000000000001,0.405,0.375,0.495,1.5,5
gamestone.csv,0.13,0.38,0.12000000000000001,0.775,2.0,6
gbif-providertoolkit.csv,0.5449999999999999,0.375,0.45499999999999996,0.665,1.0,7
heekscad.csv,0.665,0.415,0.39,0.41000000000000003,1.5,4
igarden.csv,0.61,0.415,0.355,0.5,1.0,8
levent.csv,0.1,0.29,0.08,0.46499999999999997,2.0,0
owlapi.csv,0.745,0.36,0.51,0.49,2.0,3
pnotepad.csv,0.8200000000000001,0.36,0.675,0.4,2.5,1
quark.csv,0.305,0.43,0.12,0.765,2.5,9
xcsoar.csv,0.6000000000000001,0.405,0.33499999999999996,0.41000000000000003,4.0,2
