,f1,g,recall,precision,pf,wins
bacnet.csv,0.455,0.56,0.5700000000000001,0.405,0.375,5
gamestone.csv,0.155,0.155,0.13,0.38,0.12000000000000001,1
gbif-providertoolkit.csv,0.435,0.5,0.5449999999999999,0.375,0.45499999999999996,3
heekscad.csv,0.51,0.635,0.665,0.415,0.39,9
igarden.csv,0.53,0.625,0.61,0.415,0.355,8
levent.csv,0.135,0.12000000000000001,0.1,0.29,0.08,0
owlapi.csv,0.51,0.575,0.745,0.36,0.51,7
pnotepad.csv,0.48,0.605,0.8200000000000001,0.36,0.675,4
quark.csv,0.36,0.35,0.305,0.43,0.12,2
xcsoar.csv,0.41000000000000003,0.54,0.6000000000000001,0.405,0.33499999999999996,6
