,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.5,0.53,0.51,0.0,0.0,0.99
lazarus-ccr.csv,0.96,0.49,0.26,0.53,0.39,0.73
lcfizvtop.csv,0.35,0.28,0.2,0.33,0.93,0.2
migen.csv,0.33,0.98,0.13,0.42,0.0,0.41
mvnforum.csv,0.37,0.33,0.95,0.32,0.21,0.18
plplot.csv,0.55,0.54,0.43,0.96,0.4,0.6
