,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,0.74,0.84,0.36,0.0,0.6,0.58,0.46
emulemorph.csv,0.14,0.0,0.44,0.65,0.6,0.42,0.0
htmlunit.csv,0.86,0.05,0.5,0.55,0.2,0.0,0.28
jvcl.csv,0.01,0.0,0.0,0.12,0.0,0.07,0.04
m-m-m.csv,0.6,0.7,0.99,0.99,0.0,0.95,0.85
nh3d.csv,0.01,0.0,0.24,0.33,0.0,0.13,0.28
wgs-assembler.csv,0.0,0.07,0.28,0.35,0.0,0.09,0.33
