,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,7.0,0.0,5.0,0.0,0.0,13.0,1.0
emulemorph.csv,1.0,355.0,8.0,15.0,0.0,27.0,0.0
htmlunit.csv,5.0,5.0,4.0,6.0,0.0,0.0,24.0
jvcl.csv,108.0,355.0,0.0,8.0,0.0,14.0,109.0
m-m-m.csv,6.0,0.0,10.0,15.0,0.0,26.0,33.0
nh3d.csv,108.0,0.0,2.0,1.0,0.0,18.0,20.0
wgs-assembler.csv,0.0,355.0,17.0,8.0,0.0,4.0,26.0
