,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,83.5,872.5,98.5,492.0,98.5,98.5,512.0,1174.0,295.0,567.0,1153.5,99.0,197.5,5803.0,98.5,99.0,97.5,98.5
arm-webradio.csv,98.5,1348.0,98.5,194.0,98.5,98.5,240.0,224.0,295.0,1286.0,173.0,99.0,89.5,7846.5,98.5,99.0,97.5,98.5
bwapi.csv,98.5,1330.0,98.5,1960.5,98.5,98.5,2907.5,2884.5,286.0,670.5,2254.0,99.0,197.5,15095.5,97.5,99.0,97.5,98.5
co-ode-owl-plugins.csv,98.5,634.5,98.5,587.0,98.5,98.5,315.5,305.5,196.0,1383.5,232.0,99.0,89.5,10210.0,98.5,97.5,97.5,98.5
firebreath.csv,91.5,1519.0,98.5,1271.0,98.5,98.5,912.5,2406.5,295.0,650.5,1505.0,98.5,197.5,1556.5,94.5,97.5,97.5,98.5
frogatto.csv,91.5,613.5,98.5,1079.0,98.5,98.5,1886.0,2466.0,97.5,575.0,2155.0,99.0,98.5,15095.5,98.5,97.5,97.5,98.5
gretl.csv,283.5,853.0,98.5,981.5,98.5,98.5,2240.5,1963.0,196.0,568.0,1388.0,98.5,196.5,4783.0,98.5,99.0,95.5,98.5
jasperreports.csv,285.5,504.0,98.5,1863.0,98.5,98.5,2907.5,2787.0,852.0,279.5,1976.0,98.5,197.5,661.0,98.5,97.5,95.5,92.5
konversation.csv,187.0,174.0,98.5,879.0,98.5,98.5,1015.5,1237.5,196.0,1107.0,1230.5,98.5,89.5,2292.5,94.5,97.5,1642.0,92.5
linuxsh.csv,98.5,525.0,98.5,488.0,98.5,98.5,121.5,523.5,196.0,1008.5,99.0,98.5,89.5,2514.5,98.5,92.5,968.0,98.5
moviesandbox.csv,98.5,439.5,98.5,780.0,98.5,98.5,450.0,1527.5,196.5,1110.0,83.5,96.5,89.5,3563.5,98.5,97.5,97.5,188.0
ontomorphtab.csv,98.5,1519.0,98.5,1566.5,98.5,98.5,2419.0,2273.5,196.0,663.5,2254.0,98.5,197.5,5453.5,192.0,99.0,97.5,98.5
opengs.csv,83.5,255.5,98.5,405.5,98.5,98.5,9.5,39.5,244.0,261.5,0.0,98.5,95.5,10061.5,94.5,95.5,97.5,0.0
scite-ru.csv,98.5,1159.0,98.5,1079.5,98.5,98.5,566.5,1857.5,97.5,472.5,1344.5,99.0,97.5,15095.5,94.5,99.0,97.5,98.5
tokratan.csv,91.5,163.0,98.5,195.0,98.5,98.5,9.5,296.0,97.5,381.0,513.0,99.0,97.5,6665.5,94.5,97.5,97.5,191.0
vrjuggler.csv,98.5,5.5,98.5,231.5,94.5,340.0,700.0,754.0,262.5,284.5,987.0,177.0,91.5,12913.5,98.5,92.5,224.0,92.5
wxcode.csv,91.5,325.0,98.5,808.5,94.5,97.5,503.0,156.5,0.0,91.5,336.5,96.5,98.5,1287.5,94.5,97.5,97.5,80.5
xuggle.csv,98.5,1150.5,98.5,511.0,98.5,98.5,1189.0,1216.5,97.5,378.0,945.0,99.0,98.5,16176.5,94.5,99.0,97.5,98.5
